"Offense","Defense","Home","Offense Score","Defense Score","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type"
"South Carolina State","Charlotte","Charlotte","3","17","4","9","46","2","-1","76","4","6","false","-5","Penalty"
"South Carolina State","Charlotte","Charlotte","3","17","4","8","56","2","-1","81","4","11","false","0","Punt"
"Charlotte","South Carolina State","Charlotte","17","3","4","8","56","-1","2","50","1","10","false","3","Rush"
"Charlotte","South Carolina State","Charlotte","17","3","4","8","56","-1","2","47","2","7","false","11","Pass Reception"
"Charlotte","South Carolina State","Charlotte","17","3","4","7","33","-2","2","36","2","10","false","0","Timeout"
"Charlotte","South Carolina State","Charlotte","17","3","4","7","33","-2","2","36","1","10","false","0","Pass Incompletion"
"Charlotte","South Carolina State","Charlotte","24","3","4","7","23","-2","2","36","2","10","true","36","Passing Touchdown"
"Charlotte","South Carolina State","Charlotte","24","3","4","7","23","-2","2","65","0","0","false","0","Kickoff"
"South Carolina State","Charlotte","Charlotte","3","24","4","7","23","2","-2","75","1","10","false","3","Rush"
"South Carolina State","Charlotte","Charlotte","3","24","4","6","37","2","-2","72","2","7","false","0","Interception"
"Charlotte","South Carolina State","Charlotte","24","3","4","6","37","-2","2","22","1","10","false","1","Rush"
"Charlotte","South Carolina State","Charlotte","24","3","4","6","37","-2","2","21","2","9","false","0","Pass Incompletion"
"Charlotte","South Carolina State","Charlotte","24","3","4","6","37","-2","2","21","3","9","false","12","Rush"
"Charlotte","South Carolina State","Charlotte","24","3","4","6","37","-2","2","9","1","9","false","3","Rush"
"Charlotte","South Carolina State","Charlotte","24","3","4","6","37","-2","2","6","2","6","false","-1","Rush"
"Charlotte","South Carolina State","Charlotte","24","3","4","4","5","-2","2","7","3","7","false","0","Interception"
"South Carolina State","Charlotte","Charlotte","3","24","4","4","5","2","-2","80","1","10","false","2","Rush"
"South Carolina State","Charlotte","Charlotte","3","24","4","4","5","2","-2","78","2","8","false","0","Rush"
"South Carolina State","Charlotte","Charlotte","3","24","4","4","5","2","-2","78","3","8","false","4","Rush"
"South Carolina State","Charlotte","Charlotte","3","24","4","1","54","2","-2","74","4","4","false","0","Punt"
"Charlotte","South Carolina State","Charlotte","24","3","4","1","54","-3","2","59","1","10","false","0","Timeout"
"Charlotte","South Carolina State","Charlotte","24","3","4","1","54","-3","2","59","1","10","false","8","Rush"
"Charlotte","South Carolina State","Charlotte","24","3","4","1","54","-3","2","51","2","2","false","5","Rush"
"Charlotte","South Carolina State","Charlotte","24","3","4","0","0","-3","2","46","1","10","false","0","Rush"
"Charlotte","South Carolina State","Charlotte","24","3","4","0","0","-3","2","49","0","10","false","0","End of Game"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","9","26","3","3","79","1","10","false","27","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","9","26","3","3","52","1","10","false","9","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","9","26","3","3","43","2","1","false","6","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","9","26","3","3","37","1","10","false","0","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","9","26","3","3","37","2","10","false","26","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","9","26","3","3","11","1","10","false","2","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","14","0","1","6","46","3","3","9","2","8","true","9","Passing Touchdown"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","7","17","3","3","29","1","10","false","21","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","7","2","6","48","3","3","8","1","8","true","8","Passing Touchdown"
"Florida Atlantic","Monmouth","Florida Atlantic","0","0","1","14","55","3","3","65","1","10","false","16","Kickoff"
"Monmouth","Florida Atlantic","Florida Atlantic","0","0","1","14","55","3","3","77","1","10","false","1","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","0","1","14","55","3","3","76","2","9","false","6","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","0","1","14","55","3","3","70","3","3","false","0","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","0","1","12","58","3","3","70","4","3","false","0","Punt"
"Florida Atlantic","Monmouth","Florida Atlantic","0","0","1","12","58","3","3","80","1","10","false","2","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","0","0","1","12","58","3","3","78","2","8","false","55","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","0","0","1","12","58","3","3","23","1","10","false","13","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","0","0","1","12","58","3","3","10","1","10","false","4","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","11","28","3","3","6","2","6","true","6","Rushing Touchdown"
"Florida Atlantic","Monmouth","Florida Atlantic","7","0","1","11","15","3","3","65","1","10","false","15","Kickoff"
"Monmouth","Florida Atlantic","Florida Atlantic","0","7","1","11","15","3","3","84","1","10","false","6","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","7","1","11","15","3","3","78","2","4","false","1","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","7","1","11","15","3","3","77","3","3","false","0","Penalty"
"Monmouth","Florida Atlantic","Florida Atlantic","0","7","1","9","26","3","3","79","4","5","false","0","Punt"
"Florida Atlantic","Monmouth","Florida Atlantic","14","0","1","6","46","3","3","65","1","10","false","0","Kickoff"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","75","1","10","false","9","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","66","2","1","false","5","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","61","1","10","false","1","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","60","2","9","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","60","3","9","false","8","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","52","4","1","false","4","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","48","1","10","false","9","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","39","2","1","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","39","3","1","false","22","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","17","1","10","false","2","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","15","2","8","false","3","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","0","14","1","6","46","3","3","12","3","5","false","10","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","7","14","1","1","53","3","3","2","1","2","true","2","Rushing Touchdown"
"Monmouth","Florida Atlantic","Florida Atlantic","7","14","1","1","53","3","3","65","1","10","false","0","Kickoff"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","1","1","53","3","3","75","1","10","false","6","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","1","1","53","3","3","69","2","4","false","0","Pass Incompletion"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","1","1","53","3","3","69","3","4","false","6","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","1","1","53","3","3","63","1","10","false","7","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","1","0","0","3","3","56","0","3","false","0","End Period"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","1","0","0","3","3","56","2","3","false","3","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","2","15","0","3","3","59","3","6","false","55","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","14","7","2","15","0","3","3","4","1","4","false","2","Penalty"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","14","14","3","3","2","1","2","true","2","Passing Touchdown"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","14","14","3","3","65","1","10","false","0","Kickoff"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","14","14","3","3","75","1","10","false","-5","Penalty"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","14","14","3","3","80","1","15","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","14","14","3","3","80","2","15","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","14","14","3","3","80","3","15","false","4","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","13","5","3","3","76","4","11","false","0","Punt"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","61","1","7","false","3","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","58","2","4","false","7","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","51","1","10","false","11","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","40","1","10","false","12","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","28","1","10","false","1","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","27","2","9","false","0","Pass Incompletion"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","27","3","9","false","-15","Penalty"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","13","5","3","3","42","3","24","false","1","Pass Reception"
"Florida Atlantic","Monmouth","Florida Atlantic","21","7","2","9","25","3","3","41","4","23","false","0","Punt"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","9","25","3","3","93","1","9","false","2","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","9","25","3","3","95","2","11","false","0","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","9","25","3","3","95","3","11","false","2","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","9","25","3","3","93","4","9","false","-3","Penalty"
"Monmouth","Florida Atlantic","Florida Atlantic","7","21","2","7","17","3","3","96","4","12","false","0","Punt"
"Florida Atlantic","Monmouth","Florida Atlantic","28","7","2","6","48","3","3","65","1","10","false","0","Kickoff"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","6","48","3","3","75","1","10","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","6","48","3","3","75","2","10","false","5","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","6","48","3","3","70","3","5","false","13","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","6","48","3","3","57","1","10","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","6","48","3","3","57","2","10","false","5","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","6","48","3","3","52","3","5","false","-5","Penalty"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","6","48","3","3","57","3","10","false","4","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","3","41","3","3","53","4","6","false","0","Pass Incompletion"
"Florida Atlantic","Monmouth","Florida Atlantic","28","7","2","3","41","3","3","47","1","10","false","0","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","7","2","3","41","3","3","47","2","10","false","8","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","7","2","3","41","3","3","39","3","2","false","1","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","7","2","2","40","3","2","38","4","1","false","0","Timeout"
"Florida Atlantic","Monmouth","Florida Atlantic","28","7","2","2","33","3","2","38","4","1","false","0","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","2","33","2","3","62","1","10","false","6","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","2","33","2","3","56","2","4","false","3","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","2","33","2","3","59","3","7","false","4","Rush"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","1","13","1","3","55","4","3","false","0","Timeout"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","1","13","1","3","55","4","3","false","3","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","1","13","1","3","52","1","10","false","21","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","1","13","1","3","31","1","10","false","4","Pass Reception"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","1","13","1","3","27","2","6","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","7","28","2","1","13","1","3","27","3","6","false","0","Pass Incompletion"
"Monmouth","Florida Atlantic","Florida Atlantic","14","28","2","0","25","1","3","27","4","6","true","27","Passing Touchdown"
"Monmouth","Florida Atlantic","Florida Atlantic","14","28","2","0","20","1","3","65","1","10","false","7","Kickoff Return (Offense)"
"Florida Atlantic","Monmouth","Florida Atlantic","28","14","2","0","0","3","1","70","1","10","false","6","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","14","2","0","0","3","1","70","0","10","false","0","End of Half"
"Monmouth","Florida Atlantic","Florida Atlantic","14","28","3","14","54","3","3","65","1","10","false","15","Kickoff Return (Offense)"
"Florida Atlantic","Monmouth","Florida Atlantic","28","14","3","14","54","3","3","83","1","10","false","5","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","14","3","14","54","3","3","78","2","5","false","3","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","14","3","14","54","3","3","75","3","2","false","1","Rush"
"Florida Atlantic","Monmouth","Florida Atlantic","28","14","3","12","35","3","3","74","4","1","false","0","Punt"
